room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,european_city,weekday_or_weekend,cost per night cad,attr_index,rest_index
Private room,2,False,0,1,10,80,1,4.3577499,1.0641509,-0.07148,51.52598,London,weekday,422.524048107,295.7004203,723.6316915999998
Private room,2,False,0,1,9,97,1,4.3184333,1.0105324,-0.07165,51.5254,London,weekday,443.985041948,300.8978403,752.7127351
Entire home/apt,2,False,1,0,10,97,1,3.1662121,0.26175746,-0.13627,51.53625,London,weekday,404.668501125,355.704471,772.8422788
Entire home/apt,3,False,0,1,9,93,1,2.3471532,0.26996765,-0.159,51.516,London,weekday,383.722571121,457.0700102,1066.647807
Entire home/apt,4,False,0,0,9,93,2,5.7184114,0.39173642,-0.04604,51.50084,London,weekday,404.496813155,235.331974,453.8774499
Entire home/apt,2,False,0,0,9,93,1,6.8759184,2.2473645,-0.07015,51.55871,London,weekday,380.117124116,166.5472932,368.2969677
Entire home/apt,6,False,0,1,10,80,1,1.3625293,0.16064085,-0.11262,51.50035,London,weekday,509.913215274,703.6246276,1015.893796
Entire home/apt,6,False,0,1,8,80,2,3.2674096,0.86627614,-0.13,51.479,London,weekday,466.476163609,315.9507294,578.4890876
Entire home/apt,4,False,0,1,4,40,2,4.2364597,0.34857205,-0.1875499999999999,51.51512,London,weekday,503.217385174,295.5205219,727.2067214999998
Entire home/apt,3,False,0,0,9,97,1,6.1128244,0.60244066,-0.2034,51.4805,London,weekday,579.446835532,200.1637099,501.412452
Entire home/apt,4,False,0,1,10,95,1,1.838354,0.31118318,-0.13149,51.49199,London,weekday,397.800983055,555.610988,842.8063485
Entire home/apt,6,False,0,1,9,85,2,3.3346155,0.12041122,-0.1708,51.52131,London,weekday,527.5970742129999,348.4101533,772.3974153
Entire home/apt,6,False,0,1,9,93,3,4.8945365,0.45898905,-0.05792,51.51535,London,weekday,659.625108762,288.041159,579.6602272
Entire home/apt,5,False,0,1,9,88,2,4.7950048,0.40585285,-0.05941,51.51549,London,weekday,645.546696755,296.6617503,602.7778365
Entire home/apt,6,True,0,1,10,99,2,3.0565164,0.63423181,-0.12842,51.48086,London,weekday,659.625108762,335.6035781,603.8687602
Entire home/apt,3,False,0,1,10,93,1,1.5408356,0.20066307,-0.14873,51.51238,London,weekday,537.0399115409999,540.3912426,1433.855008
Private room,4,False,1,0,10,90,2,5.9860821,0.23728697,-0.21293,51.51564,London,weekday,1526.30588686,217.9803788,474.2738115
Private room,2,False,1,0,8,100,1,5.8982282,0.15380765,-0.2115799999999999,51.51596,London,weekday,673.703520769,231.8879074,486.9373681
Entire home/apt,6,False,0,1,9,85,2,3.2644761,0.82868445,-0.129,51.479,London,weekday,467.334603386,316.0596063,578.2782683
Entire home/apt,6,False,0,1,10,100,2,3.7877817,0.87828171,-0.13421,51.47454,London,weekday,518.154236958,277.1104095,529.4510165
Entire home/apt,4,False,0,1,4,40,1,2.4662929,0.40763259,-0.1590199999999999,51.51856,London,weekday,394.88228793,454.2809403,998.9876179
Entire home/apt,4,True,1,0,10,100,2,2.0505481,0.44813886,-0.1390099999999999,51.49135,London,weekday,461.66890096,499.7027701,961.8873025
Entire home/apt,6,False,0,1,9,89,2,3.2644613,0.82867742,-0.129,51.479,London,weekday,510.599967081,316.0609348,578.2800885
Entire home/apt,4,False,0,1,10,91,2,1.7543219,0.2441479,-0.14063,51.49485,London,weekday,722.46289892,603.4370738,1024.978448
Entire home/apt,5,False,0,1,9,91,3,1.8276278,0.34628353,-0.13968,51.49376,London,weekday,941.36503658,572.9010824,1004.380046
Entire home/apt,6,False,0,1,10,96,2,6.008348,0.66763508,-0.21071,51.5232,London,weekday,641.769561853,214.2204997,454.0363159
Entire home/apt,2,False,0,1,10,80,0,2.7086205,0.24442549,-0.16123,51.52057,London,weekday,478.666008165,433.0926014,917.8106353
Entire home/apt,2,False,0,1,10,90,1,2.6799848,0.30936307,-0.16145,51.5198,London,weekday,435.400644397,429.3593879,930.4814504
Entire home/apt,6,False,1,0,8,87,2,1.1325535,0.24527524,-0.1419999999999999,51.513,London,weekday,810.1954421,621.1288468,2159.435001
Entire home/apt,4,False,0,1,10,100,1,2.6961217,0.25489923,-0.16105,51.52054,London,weekday,435.400644397,435.4360177,921.6369142
Entire home/apt,6,False,0,1,10,88,3,1.5919377,0.34826943,-0.1499399999999999,51.50536,London,weekday,1763.75032309,565.8587782,1463.759067
Entire home/apt,4,False,0,0,9,91,1,1.667191,0.24604845,-0.14069,51.4958,London,weekday,461.66890096,638.9316129,1043.20788
Entire home/apt,2,False,0,1,10,94,1,1.5504689,0.3282682,-0.14901,51.50456,London,weekday,627.5194618759999,588.9357464,1392.600892
Private room,2,False,1,0,10,100,1,1.4867834,0.41298106,-0.14846,51.50556,London,weekday,679.884287032,581.2931644,1434.42037
Entire home/apt,6,False,0,1,10,95,2,2.8522367,0.27551001,-0.1656,51.51793,London,weekday,1121.12232146,397.7612715,905.0641282
Entire home/apt,2,False,1,0,9,94,1,2.5602007,0.63815165,-0.14171,51.48709,London,weekday,452.226063632,402.9458327,729.2327639999999
Entire home/apt,3,False,0,1,10,85,1,2.9089222,0.19283594,-0.165,51.52,London,weekday,545.452621195,394.256842,882.3681858999998
Entire home/apt,5,False,0,1,10,100,2,2.9089212,0.19283336,-0.165,51.52,London,weekday,616.359745067,394.2567451,882.3687569999998
Entire home/apt,4,False,0,0,10,97,2,3.9036417,0.6188606,-0.1758099999999999,51.52629,London,weekday,550.259883844,303.4021563,644.2401753
Entire home/apt,6,False,0,1,9,96,2,5.8593884,0.55563194,-0.20877,51.52256,London,weekday,641.769561853,228.0206648,475.4388156
Entire home/apt,3,False,0,1,9,73,1,2.6843286,0.40006021,-0.16278,51.51821,London,weekday,546.4827488689999,418.1234016,928.1268831000002
Private room,2,False,0,1,10,80,1,2.1283913,0.096817277,-0.15694,51.51368,London,weekday,542.705613967,482.4967615,1167.268181
Entire home/apt,6,False,0,1,9,94,2,3.2007427,0.061350316,-0.1694,51.52034,London,weekday,414.62640229,361.2215296,796.4387650999998
Entire home/apt,6,False,1,0,9,94,3,5.6173973,1.4817514,-0.08575,51.55157,London,weekday,423.897551648,201.0628758,461.6396201
Entire home/apt,6,False,1,0,10,100,1,5.8483357,0.87789392,-0.04381,51.51422,London,weekday,473.000305739,227.7458266,459.2774779
Entire home/apt,4,False,0,1,10,100,1,3.2933059,0.15526971,-0.1733399999999999,51.51596,London,weekday,408.789011967,366.2945616,893.5299003
Entire home/apt,4,False,0,1,10,93,2,4.0649657,0.73055452,-0.1360099999999999,51.54447,London,weekday,468.36473106,293.6400408,608.9397014
Entire home/apt,5,False,0,1,10,75,2,4.159811,0.21547869,-0.18522,51.51838,London,weekday,442.783226304,293.0426956,667.3997932
Entire home/apt,6,False,0,1,9,85,2,3.3310168,0.15542407,-0.17046,51.52167,London,weekday,527.5970742129999,348.7724382,760.9713455999998
Entire home/apt,6,False,0,1,9,86,2,3.3078716,0.16942284,-0.16999,51.52179,London,weekday,480.382887646,351.0586217,761.9402791999998
Private room,2,False,1,0,10,100,1,1.4818338,0.19779138,-0.11411,51.49796,London,weekday,398.659422832,660.7662488,935.2471529
Entire home/apt,5,False,0,1,9,60,1,1.4570369,0.075729206,-0.11175,51.49968,London,weekday,593.525247539,662.6436452,979.2336618
Entire home/apt,6,False,0,1,9,76,2,4.2894058,0.11932895,-0.18722,51.51823,London,weekday,506.82283217899993,285.0451072,659.1084469
Entire home/apt,4,False,0,1,7,67,1,0.9382441,0.36151505,-0.1408399999999999,51.50971,London,weekday,564.338295851,678.4378099,1835.218457
Entire home/apt,4,False,0,0,10,100,2,5.3225546,1.1969326,-0.08888999999999998,51.54965,London,weekday,725.724969985,211.2016538,471.9921046
Entire home/apt,6,False,0,1,10,95,3,4.790669,0.41028535,-0.05946,51.51544,London,weekday,669.06794609,297.198205,603.6722686
Entire home/apt,4,False,0,1,10,90,2,3.9869399,0.51686895,-0.17755,51.52591,London,weekday,489.997412944,296.8567528,637.0682334
Entire home/apt,6,False,0,0,8,89,3,7.781693,0.89042008,-0.01622,51.51661,London,weekday,591.8083680579999,165.3836672,341.7457805
Entire home/apt,4,False,1,0,9,85,2,1.9812483,0.42494959,-0.13814,51.4918,London,weekday,381.49062773,517.9068239,926.491607
Entire home/apt,4,False,0,1,6,100,2,5.1489606,0.60859215,-0.05425,51.51551,London,weekday,471.111738288,267.4461291,535.8650618
Entire home/apt,4,False,0,0,10,97,2,1.2196116,0.4424895,-0.14473,51.51049,London,weekday,904.45212741,595.2552168,1756.777879
Entire home/apt,4,True,1,0,10,100,1,5.2121072,0.8811878,-0.05281,51.51295,London,weekday,402.436557807,266.3584845,521.5497193
Entire home/apt,6,False,0,1,10,98,2,3.6168089,1.5558873,-0.1461399999999999,51.47797,London,weekday,570.862437981,294.973503,570.3316677
Entire home/apt,6,False,0,1,8,85,2,2.4916911,0.64735782,-0.14233,51.48793,London,weekday,405.183564962,414.1546983,751.7051801
Entire home/apt,4,False,0,1,8,100,1,3.5630333,1.5106903,-0.14623,51.47851,London,weekday,488.10884549299993,299.3112853,575.9363945
Entire home/apt,5,False,0,0,2,20,2,3.2164059,0.53395617,-0.17113,51.4986,London,weekday,1070.47437615,577.3793203,822.709295
Entire home/apt,4,False,0,1,8,85,1,4.3182311,0.17362729,-0.18557,51.52225,London,weekday,430.593381748,282.3910364,635.5100745
Entire home/apt,4,False,0,0,10,100,2,2.7325318,0.38433966,-0.09212,51.49759,London,weekday,565.3684235249999,444.8024795,762.2139402
Entire home/apt,6,False,0,1,7,65,2,3.0076308,0.10425154,-0.16722,51.51913,London,weekday,483.473270741,380.8249895,845.3199531
Entire home/apt,4,False,0,0,6,72,1,3.2566693,0.25192773,-0.16871,51.52232,London,weekday,1940.93228915,356.84055,765.5056019
Entire home/apt,6,False,0,1,10,95,2,1.5388795,0.15058535,-0.14785,51.51382,London,weekday,647.9503281159999,544.5471038,1463.389867
Entire home/apt,4,False,0,1,10,91,1,1.0852238,0.17820291,-0.14051,51.51374,London,weekday,436.259084174,645.7459651,2002.560969
Entire home/apt,4,False,1,0,10,95,1,0.9616403,0.31753781,-0.1371499999999999,51.51453,London,weekday,436.259084174,679.7893892,2173.771967
Entire home/apt,4,False,0,1,9,92,2,4.1869702,0.38115144,-0.06772,51.51322,London,weekday,635.93217153,386.4362477,728.1650583
Entire home/apt,6,False,0,1,9,88,3,4.7405472,0.39669895,-0.0602,51.51547,London,weekday,763.3246314,301.8608694,616.2287844
Entire home/apt,5,True,1,0,2,40,2,2.9280117,0.40211707,-0.1598999999999999,51.52518,London,weekday,678.339095448,432.0587682,817.1533888
Entire home/apt,4,False,0,1,10,90,2,4.1730413,0.33989751,-0.06801,51.51362,London,weekday,635.93217153,384.3564235,737.641482
Entire home/apt,2,False,1,0,10,100,1,3.042752,0.54036409,-0.16688,51.49632,London,weekday,382.692443374,510.5541419,863.662013
Entire home/apt,4,False,0,1,10,99,2,4.209795,0.61645734,-0.1427799999999999,51.54494,London,weekday,483.301582844,315.2780385,618.8327455
Entire home/apt,4,False,0,1,10,87,2,4.2813363,0.54211938,-0.06615,51.51212,London,weekday,637.1339871739999,381.3171451,691.6524916
Entire home/apt,3,False,0,1,10,87,1,4.2647486,0.5009734,-0.06645,51.51248,London,weekday,556.955713944,380.7122851,699.7366645
Entire home/apt,4,False,0,0,10,99,1,2.488395,0.33848464,-0.1598499999999999,51.49869,London,weekday,472.141865962,524.9517173,972.0970349
Entire home/apt,4,False,0,1,10,100,1,1.0570122,0.18621328,-0.1392799999999999,51.51435,London,weekday,437.117523951,652.3328168,2050.83549
Entire home/apt,2,False,0,0,7,90,1,2.9752839,0.44334286,-0.16914,51.51467,London,weekday,604.1699005109999,394.9848094,865.8921481
Entire home/apt,4,True,1,0,10,100,2,4.9642491,0.35792273,-0.0573,51.51676,London,weekday,476.605752744,279.168841,573.1647302
Entire home/apt,6,False,0,0,8,80,3,3.2893751,0.35883749,-0.1671499999999999,51.52452,London,weekday,480.554575616,356.8245416,743.2163837
Entire home/apt,4,False,0,1,10,93,2,4.1787648,0.41899097,-0.06773,51.51267,London,weekday,646.576824502,394.525518,726.2740195999999
Entire home/apt,4,False,0,0,9,98,2,6.9452128,0.88747573,-0.22586,51.51975,London,weekday,1174.51727429,174.8225888,382.9762228
Entire home/apt,6,False,0,1,10,95,2,5.3438745,1.2653903,-0.08772,51.54944,London,weekday,490.855852648,210.5554835,471.8917363
Entire home/apt,2,True,0,0,9,92,1,0.9950906,0.4371179,-0.1414,51.51053,London,weekday,460.638773286,652.1406319,1832.52667
Entire home/apt,4,False,0,0,6,90,1,1.5416952,0.23910786,-0.14696,51.51501,London,weekday,725.896657955,542.0859543,1493.721626
Entire home/apt,4,False,0,1,9,100,2,4.3032603,0.52079719,-0.06592,51.51264,London,weekday,656.01966183,372.1911178,689.9322167
Entire home/apt,6,False,0,1,7,67,3,4.7327814,0.4013027,-0.0603,51.51542,London,weekday,708.041111046,302.7575085,618.0124936
Entire home/apt,3,False,0,0,10,100,1,5.0971346,0.70242,-0.1946,51.52694,London,weekday,472.141865962,233.9797728,512.1301288
Entire home/apt,6,False,0,1,10,100,3,3.5685182,0.21515615,-0.17799,51.51436,London,weekday,995.1033653500001,344.4635954,807.2671047
Entire home/apt,4,False,0,1,9,91,2,4.956634,0.85652792,-0.05635,51.51187,London,weekday,435.2289565,289.36625,554.2731674
Entire home/apt,5,False,0,1,9,93,2,2.7091684,0.39352447,-0.1635699999999999,51.51763,London,weekday,962.82603064,413.5623835,923.9386792
Entire home/apt,2,False,0,1,10,94,1,1.2083627,0.42331722,-0.12911,51.49751,London,weekday,508.024647823,876.1448253,1087.818837
Entire home/apt,2,False,0,1,10,60,1,1.3352804,0.50451899,-0.12901,51.49636,London,weekday,508.024647823,777.4314123,989.0808308
Entire home/apt,5,False,0,1,10,95,2,3.9540868,0.30435678,-0.1825199999999999,51.51753,London,weekday,396.427479514,307.638306,698.7577461
Entire home/apt,2,False,0,1,10,95,1,1.1670599,0.40759966,-0.12906,51.49788,London,weekday,529.657329634,917.3726453,1070.376925
Entire home/apt,2,False,0,1,10,100,1,1.198526,0.41720888,-0.1291299999999999,51.4976,London,weekday,528.79888993,885.0560149,1089.531799
Entire home/apt,4,False,0,1,10,100,2,1.2171829,0.4540965,-0.12805,51.49739,London,weekday,1032.8747151,877.1175515,1020.153329
Entire home/apt,4,False,0,1,10,100,2,1.1848062,0.44123945,-0.12866,51.4977,London,weekday,1066.86892951,905.0708401,1051.18989
Entire home/apt,6,False,0,1,10,100,3,1.2951798,0.46923929,-0.12917,51.49673,London,weekday,1450.93487606,805.6641049999998,1016.646253
Entire home/apt,6,False,1,0,9,88,2,3.0578141,0.032059953,-0.16733,51.52007,London,weekday,736.3696230299998,376.0543761,825.3325624
Entire home/apt,4,False,0,1,8,75,2,2.6719728,0.47533309,-0.16395,51.51605,London,weekday,466.304475639,417.4249181,955.347975
Entire home/apt,2,False,1,0,9,100,1,1.5939134,0.27454567,-0.14945,51.50411,London,weekday,561.76297652,592.3335257,1427.795116
Entire home/apt,4,False,0,1,10,100,2,1.1909717,0.41169336,-0.12916,51.49767,London,weekday,1093.30887397,891.8631185,1089.300012
Entire home/apt,4,False,0,1,9,80,2,4.4775968,0.28731963,-0.18587,51.52546,London,weekday,489.997412944,266.2494617,585.2927723
Entire home/apt,6,False,0,1,10,100,3,7.1502662,0.28378928,-0.2303699999999999,51.50525,London,weekday,689.32712436,172.1371287,401.4184095
Entire home/apt,6,False,0,1,8,80,2,3.3643525,0.13272567,-0.17129,51.52129,London,weekday,424.75599142499993,345.713367,777.2299604999998
Entire home/apt,6,False,0,0,10,100,4,10.112527,2.9753971,-0.12795,51.41744,London,weekday,424.9276793949999,110.7434248,235.0727557
Entire home/apt,4,False,0,0,8,76,2,5.7995229,1.0054138,-0.18756,51.47211,London,weekday,517.467485151,203.6067956,449.859417
Entire home/apt,3,False,1,0,9,87,1,4.8946834,0.10635932,-0.19797,51.50974,London,weekday,439.006091402,268.9375985,802.1289268
Entire home/apt,4,False,0,1,10,95,2,2.72315,0.3002961,-0.16224,51.5197,London,weekday,472.828617769,420.7970858,924.1763166
Entire home/apt,4,False,0,1,9,88,1,1.5570819,0.59078348,-0.13056,51.49446,London,weekday,448.44892873,660.0790829,922.0012986
Entire home/apt,6,False,0,1,9,90,1,3.1476188,0.30103746,-0.17116,51.51597,London,weekday,613.6127378389999,374.6375249,855.4724632
Entire home/apt,6,False,0,1,9,100,3,2.27232,0.28045332,-0.15351,51.52073,London,weekday,504.075824951,530.3341204,1404.99287
Entire home/apt,6,False,0,1,9,75,3,2.4662993,0.14646295,-0.15498,51.52238,London,weekday,579.618523502,919.0246267,977.1363485
Entire home/apt,4,False,0,1,9,90,1,4.9922309,0.2350926,-0.05762,51.51887,London,weekday,403.294997511,272.5160345,570.3340564
Entire home/apt,4,False,0,1,10,100,2,5.0207067,0.42205995,-0.0564,51.51652,London,weekday,395.569039737,275.2475766,559.9811829
Entire home/apt,4,True,1,0,9,83,2,1.6771947,0.47940207,-0.14432,51.51915,London,weekday,783.58380967,520.4014072,1291.636257
Entire home/apt,3,False,0,1,9,50,1,3.415262,0.063302383,-0.17557,51.51487,London,weekday,456.003198534,358.1301428,901.4491566
Entire home/apt,6,False,0,0,10,100,3,1.7091286,0.29647118,-0.1398399999999999,51.49503,London,weekday,5664.32888793,626.7364823,1012.57544
Entire home/apt,6,False,0,1,8,87,2,2.8052123,0.37258431,-0.16546,51.51698,London,weekday,868.5693453299998,404.7642728,908.1733679
Entire home/apt,4,False,0,1,10,90,1,6.1496654,0.30023685,-0.21471,51.51804,London,weekday,442.611538407,208.3140896,451.2651546
Entire home/apt,4,False,1,0,10,100,2,9.8996801,1.1017799,-0.22194,51.4417,London,weekday,448.44892873,114.690573,249.9872243
Entire home/apt,2,True,0,1,10,73,1,1.9896879,0.35995585,-0.10177,51.50047,London,weekday,397.285919218,530.942551,898.6739672
Entire home/apt,6,False,0,1,9,80,2,3.2364259,0.16241097,-0.1709499999999999,51.51888,London,weekday,401.23474209,359.4067931,816.3873428
Entire home/apt,2,False,0,1,10,100,1,2.2690253,0.050088469,-0.1590399999999999,51.51369,London,weekday,386.126202409,471.0421535,1210.638899
Entire home/apt,4,False,0,1,10,100,2,4.2454548,0.27949202,-0.1878499999999999,51.51451,London,weekday,500.470377946,297.3142239,743.3135792
Entire home/apt,4,False,0,1,7,80,2,1.5742657,0.11509107,-0.14835,51.5139,London,weekday,886.59657999,542.2269191,1444.980027
Entire home/apt,6,False,0,1,10,100,2,2.7578828,0.32937023,-0.1569599999999999,51.52496,London,weekday,536.181471837,494.321121,852.0843488
Entire home/apt,2,False,0,1,10,100,1,1.3244283,0.19773768,-0.11445,51.49965,London,weekday,390.761777088,731.9632638,1008.466148
Entire home/apt,5,False,0,1,9,87,1,4.1071,0.34907886,-0.1799699999999999,51.52539,London,weekday,387.156330083,288.8892788,629.5771774
Entire home/apt,5,False,1,0,9,100,2,1.926551,0.28367361,-0.154,51.51348,London,weekday,906.34069508,500.4873853,1293.768411
Entire home/apt,6,False,0,1,10,100,3,4.0618563,0.38370618,-0.16869,51.53426,London,weekday,726.9267857019998,291.8127959,606.068093
Entire home/apt,4,False,0,0,8,80,2,6.3798857,0.51145917,-0.21793,51.51856,London,weekday,453.084503409,196.2455047,427.4529936
Entire home/apt,6,True,0,1,9,96,2,2.6505711,0.35176677,-0.13705,51.53139,London,weekday,498.410122525,410.9406289,857.088066
Entire home/apt,6,True,0,1,10,100,2,0.26277232,0.068737879,-0.12376,51.50801,London,weekday,658.938356955,1010.139627,1888.459567
Entire home/apt,3,True,0,0,9,94,1,2.1059268,0.43683594,-0.15464,51.51679,London,weekday,418.231849295,540.1408551,1168.884493
Entire home/apt,4,False,0,1,10,87,1,1.0796207,0.16180696,-0.11531,51.50231,London,weekday,437.975963655,908.9203952,1143.029647
Entire home/apt,3,False,0,1,10,100,1,3.3130784,0.091614708,-0.1706399999999999,51.52107,London,weekday,415.313154097,350.4359895,779.3496986
Entire home/apt,4,False,0,0,10,100,2,2.0223022,0.53242141,-0.15137,51.51875,London,weekday,1614.38180598,506.6551725,1230.071187
Entire home/apt,3,False,1,0,10,100,1,2.4984882,0.32520559,-0.16145,51.51579,London,weekday,420.12041674599993,437.0300702,1012.85998
Entire home/apt,6,True,0,1,10,60,2,4.5721359,0.51335382,-0.0624,51.51447,London,weekday,403.294997511,323.1014645,667.8190094
Private room,3,False,0,1,10,100,1,5.2185287,0.82016528,-0.05284,51.51367,London,weekday,1159.40873512,265.0029112,522.1613358
